;data;preco
8209;1998-09-24;1484
8210;1998-09-23;1467
8211;1998-09-22;1436
8212;1998-09-21;1431
8213;1998-09-18;1392
8214;1998-09-17;1297
8215;1998-09-16;1265
8216;1998-09-15;1261
8217;1998-09-14;1247
8218;1998-09-11;1266
8219;1998-09-10;1282
8220;1998-09-09;1253
8221;1998-09-08;1253
8222;1998-09-07;1251
8223;1998-09-04;1296
8224;1998-09-03;1254
8225;1998-09-02;1205
8226;1998-09-01;1211
8227;1998-08-28;1206
8228;1998-08-27;1190
8229;1998-08-26;1224
8230;1998-08-25;1243
8231;1998-08-24;1215
8232;1998-08-21;1202
8233;1998-08-20;1221
8234;1998-08-19;1199
8235;1998-08-18;1187
8236;1998-08-17;1193
8237;1998-08-14;1146
8238;1998-08-13;1148
8239;1998-08-12;1124
8240;1998-08-11;1116
8241;1998-08-10;1162
8242;1998-08-07;1205
8243;1998-08-06;1208
8244;1998-08-05;1232
8245;1998-08-04;1203
8246;1998-08-03;1204
8247;1998-07-31;1263
8248;1998-07-30;1255
8249;1998-07-29;1260
8250;1998-07-28;1274
8251;1998-07-27;1253
8252;1998-07-24;1205
8253;1998-07-23;1223
8254;1998-07-22;1221
8255;1998-07-21;1201
8256;1998-07-20;1211
8257;1998-07-17;1238
8258;1998-07-16;1265
8259;1998-07-15;1179
8260;1998-07-14;1183
8261;1998-07-13;1156
8262;1998-07-10;1161
8263;1998-07-09;1161
8264;1998-07-08;1171
8265;1998-07-07;1166
8266;1998-07-06;1170
8267;1998-07-03;1179
8268;1998-07-02;1195
8269;1998-07-01;1193
8270;1998-06-30;1184
8271;1998-06-29;1183
8272;1998-06-26;1204
8273;1998-06-25;1194
8274;1998-06-24;1250
8275;1998-06-23;1209
8276;1998-06-22;1123
8277;1998-06-19;1089
8278;1998-06-18;1088
8279;1998-06-17;1130
8280;1998-06-16;1077
8281;1998-06-15;1077
8282;1998-06-12;1162
8283;1998-06-11;1212
8284;1998-06-10;1223
8285;1998-06-09;1276
8286;1998-06-08;1356
8287;1998-06-05;1395
8288;1998-06-04;1371
8289;1998-06-03;1323
8290;1998-06-02;1362
8291;1998-06-01;1366
8292;1998-05-29;1403
8293;1998-05-28;1471
8294;1998-05-27;1478
8295;1998-05-26;1427
8296;1998-05-22;1433
8297;1998-05-21;1429
8298;1998-05-20;1458
8299;1998-05-19;1487
8300;1998-05-18;1472
8301;1998-05-15;1433
8302;1998-05-14;1429
8303;1998-05-13;1415
8304;1998-05-12;1475
8305;1998-05-11;1441
8306;1998-05-08;1394
8307;1998-05-07;1381
8308;1998-05-06;1391
8309;1998-05-05;1413
8310;1998-05-01;1460
8311;1998-04-30;1379
8312;1998-04-29;1409
8313;1998-04-28;1388
8314;1998-04-27;1365
8315;1998-04-24;1332
8316;1998-04-23;1342
8317;1998-04-22;1371
8318;1998-04-21;1395
8319;1998-04-20;1382
8320;1998-04-17;1406
8321;1998-04-16;1368
8322;1998-04-15;1331
8323;1998-04-14;1315
8324;1998-04-09;1323
8325;1998-04-08;1279
8326;1998-04-07;1282
8327;1998-04-06;1313
8328;1998-04-03;1363
8329;1998-04-02;1338
8330;1998-04-01;1372
8331;1998-03-31;1387
8332;1998-03-30;1435
8333;1998-03-27;1492
8334;1998-03-26;1518
8335;1998-03-25;1441
8336;1998-03-24;1402
8337;1998-03-23;1453
8338;1998-03-20;1235
8339;1998-03-19;1241
8340;1998-03-18;1221
8341;1998-03-17;1105
8342;1998-03-16;1174
8343;1998-03-13;1225
8344;1998-03-12;1230
8345;1998-03-11;1241
8346;1998-03-10;1236
8347;1998-03-09;1224
8348;1998-03-06;1285
8349;1998-03-05;1318
8350;1998-03-04;1309
8351;1998-03-03;1318
8352;1998-03-02;1337
8353;1998-02-27;1353
8354;1998-02-26;1338
8355;1998-02-25;1335
8356;1998-02-24;1308
8357;1998-02-23;1326
8358;1998-02-20;1391
8359;1998-02-19;1402
8360;1998-02-18;1346
8361;1998-02-17;1350
8362;1998-02-16;1350
8363;1998-02-13;1405
8364;1998-02-12;1404
8365;1998-02-11;1435
8366;1998-02-10;1460
8367;1998-02-09;1477
8368;1998-02-06;1505
8369;1998-02-05;1483
8370;1998-02-04;1456
8371;1998-02-03;1487
8372;1998-02-02;1528
8373;1998-01-30;1559
8374;1998-01-29;1628
8375;1998-01-28;1564
8376;1998-01-27;1574
8377;1998-01-26;1479
8378;1998-01-23;1426
8379;1998-01-22;1435
8380;1998-01-21;1467
8381;1998-01-20;1495
8382;1998-01-19;1538
8383;1998-01-16;1489
8384;1998-01-15;1475
8385;1998-01-14;1481
8386;1998-01-13;1508
8387;1998-01-12;1507
8388;1998-01-09;1533
8389;1998-01-08;1547
8390;1998-01-07;1533
8391;1998-01-06;1548
8392;1998-01-05;1529
8393;1998-01-02;1577
8394;1997-12-31;1586
8395;1997-12-30;1601
8396;1997-12-29;1635
8397;1997-12-24;1704
8398;1997-12-23;1709
8399;1997-12-22;1704
8400;1997-12-19;1720
8401;1997-12-18;1734
8402;1997-12-17;1698
8403;1997-12-16;1680
8404;1997-12-15;1689
8405;1997-12-12;1712
8406;1997-12-11;1698
8407;1997-12-10;1708
8408;1997-12-09;1757
8409;1997-12-08;1787
8410;1997-12-05;1791
8411;1997-12-04;1770
8412;1997-12-03;1794
8413;1997-12-02;1804
8414;1997-12-01;1801
8415;1997-11-28;1896
8416;1997-11-27;1864
8417;1997-11-26;1850
8418;1997-11-25;1914
8419;1997-11-24;1901
8420;1997-11-21;1883
8421;1997-11-20;1882
8422;1997-11-19;1941
8423;1997-11-18;1939
8424;1997-11-17;1954
8425;1997-11-14;2024
8426;1997-11-13;1971
8427;1997-11-12;1926
8428;1997-11-10;1914
8429;1997-11-07;1924
8430;1997-11-06;1897
8431;1997-11-05;1893
8432;1997-11-04;1910
8433;1997-11-03;1948
8434;1997-10-31;1942
8435;1997-10-30;1945
8436;1997-10-29;1900
8437;1997-10-28;1886
8438;1997-10-27;1963
8439;1997-10-24;1945
8440;1997-10-23;1989
8441;1997-10-22;1986
8442;1997-10-21;1930
8443;1997-10-20;1929
8444;1997-10-17;1943
8445;1997-10-16;1956
8446;1997-10-15;1927
8447;1997-10-14;1940
8448;1997-10-13;2008
8449;1997-10-10;2073
8450;1997-10-09;2060
8451;1997-10-08;2079
8452;1997-10-07;2071
8453;1997-10-06;2094
8454;1997-10-03;2129
8455;1997-10-02;2008
8456;1997-10-01;1987
8457;1997-09-30;1996
8458;1997-09-29;1948
8459;1997-09-26;1936
8460;1997-09-25;1905
8461;1997-09-24;1852
8462;1997-09-23;1857
8463;1997-09-22;1865
8464;1997-09-19;1832
8465;1997-09-18;1814
8466;1997-09-17;1821
8467;1997-09-16;1840
8468;1997-09-15;1805
8469;1997-09-12;1806
8470;1997-09-11;1821
8471;1997-09-10;1808
8472;1997-09-09;1818
8473;1997-09-08;1803
8474;1997-09-05;1815
8475;1997-09-04;1792
8476;1997-09-03;1812
8477;1997-09-02;1822
8478;1997-08-29;1798
8479;1997-08-28;1791
8480;1997-08-27;1783
8481;1997-08-26;1758
8482;1997-08-25;1787
8483;1997-08-21;1826
8484;1997-08-20;1883
8485;1997-08-19;1888
8486;1997-08-18;1841
8487;1997-08-15;1877
8488;1997-08-14;1900
8489;1997-08-13;1863
8490;1997-08-12;1856
8491;1997-08-11;1821
8492;1997-08-08;1856
8493;1997-08-07;1894
8494;1997-08-06;1921
8495;1997-08-05;1951
8496;1997-08-04;1964
8497;1997-08-01;1933
8498;1997-07-31;1894
8499;1997-07-30;1902
8500;1997-07-29;1874
8501;1997-07-28;1876
8502;1997-07-25;1877
8503;1997-07-24;1866
8504;1997-07-23;1871
8505;1997-07-22;1847
8506;1997-07-21;1823
8507;1997-07-18;1821
8508;1997-07-17;1883
8509;1997-07-16;1827
8510;1997-07-15;1819
8511;1997-07-14;1779
8512;1997-07-11;1800
8513;1997-07-10;1816
8514;1997-07-09;1825
8515;1997-07-07;1828
8516;1997-07-03;1818
8517;1997-07-02;1883
8518;1997-06-30;1822
8519;1997-06-27;1800
8520;1997-06-26;1760
8521;1997-06-25;1765
8522;1997-06-24;1765
8523;1997-06-23;1780
8524;1997-06-20;1709
8525;1997-06-19;1734
8526;1997-06-18;1722
8527;1997-06-17;1755
8528;1997-06-16;1715
8529;1997-06-13;1683
8530;1997-06-12;1679
8531;1997-06-11;1669
8532;1997-06-10;1701
8533;1997-06-09;1708
8534;1997-06-06;1743
8535;1997-06-05;1796
8536;1997-06-04;1836
8537;1997-06-03;1859
8538;1997-06-02;1917
8539;1997-05-30;1899
8540;1997-05-29;1938
8541;1997-05-28;1888
8542;1997-05-27;1933
8543;1997-05-23;2015
8544;1997-05-22;2003
8545;1997-05-21;1970
8546;1997-05-20;1975
8547;1997-05-19;1992
8548;1997-05-16;1977
8549;1997-05-15;1940
8550;1997-05-14;1910
8551;1997-05-13;1940
8552;1997-05-12;1942
8553;1997-05-09;1862
8554;1997-05-08;1832
8555;1997-05-07;1784
8556;1997-05-06;1782
8557;1997-05-05;1772
8558;1997-05-02;1770
8559;1997-05-01;1824
8560;1997-04-30;1825
8561;1997-04-29;1827
8562;1997-04-28;1792
8563;1997-04-25;1807
8564;1997-04-24;1780
8565;1997-04-23;1746
8566;1997-04-22;1772
8567;1997-04-21;1774
8568;1997-04-18;1726
8569;1997-04-17;1700
8570;1997-04-16;1724
8571;1997-04-15;1753
8572;1997-04-14;1761
8573;1997-04-11;1754
8574;1997-04-10;1725
8575;1997-04-09;1702
8576;1997-04-08;1698
8577;1997-04-07;1692
8578;1997-04-04;1725
8579;1997-04-03;1728
8580;1997-04-02;1797
8581;1997-04-01;1815
8582;1997-03-31;1853
8583;1997-03-28;1853
8584;1997-03-27;1853
8585;1997-03-26;1891
8586;1997-03-25;1877
8587;1997-03-24;1893
8588;1997-03-21;1939
8589;1997-03-20;1962
8590;1997-03-19;2000
8591;1997-03-18;1954
8592;1997-03-17;1898
8593;1997-03-14;1944
8594;1997-03-13;1930
8595;1997-03-12;1898
8596;1997-03-11;1857
8597;1997-03-10;1921
8598;1997-03-06;1955
8599;1997-03-05;1938
8600;1997-03-04;1940
8601;1997-03-03;1910
8602;1997-02-28;1944
8603;1997-02-27;1996
8604;1997-02-26;1982
8605;1997-02-25;2008
8606;1997-02-24;1987
8607;1997-02-21;2013
8608;1997-02-20;2057
8609;1997-02-19;2098
8610;1997-02-18;2056
8611;1997-02-17;2048
8612;1997-02-14;2056
8613;1997-02-13;2047
8614;1997-02-12;2115
8615;1997-02-11;2125
8616;1997-02-10;2073
8617;1997-02-06;2186
8618;1997-02-05;2269
8619;1997-02-04;2265
8620;1997-02-03;2291
8621;1997-01-31;2328
8622;1997-01-30;2343
8623;1997-01-29;2301
8624;1997-01-28;2262
8625;1997-01-27;2256
8626;1997-01-24;2280
8627;1997-01-23;2293
8628;1997-01-22;2293
8629;1997-01-21;2298
8630;1997-01-20;2286
8631;1997-01-17;2287
8632;1997-01-16;2331
8633;1997-01-15;2331
8634;1997-01-13;2341
8635;1997-01-10;2422
8636;1997-01-09;2483
8637;1997-01-08;2478
8638;1997-01-07;2476
8639;1997-01-06;2476
8640;1997-01-03;2419
8641;1997-01-02;2445
8642;1996-12-31;2390
8643;1996-12-30;2395
8644;1996-12-27;2355
8645;1996-12-24;2366
8646;1996-12-23;2351
8647;1996-12-20;2396
8648;1996-12-19;2418
8649;1996-12-18;2369
8650;1996-12-17;2405
8651;1996-12-16;2398
8652;1996-12-13;2283
8653;1996-12-12;2265
8654;1996-12-11;2295
8655;1996-12-10;2374
8656;1996-12-09;2418
8657;1996-12-06;2456
8658;1996-12-05;2449
8659;1996-12-04;2421
8660;1996-12-03;2412
8661;1996-12-02;2350
8662;1996-11-29;2317
8663;1996-11-28;2300
8664;1996-11-27;2307
8665;1996-11-26;2278
8666;1996-11-25;2322
8667;1996-11-22;2386
8668;1996-11-21;2290
8669;1996-11-20;2340
8670;1996-11-19;2313
8671;1996-11-18;2275
8672;1996-11-15;2328
8673;1996-11-14;2318
8674;1996-11-13;2288
8675;1996-11-12;2238
8676;1996-11-11;2270
8677;1996-11-08;2240
8678;1996-11-07;2175
8679;1996-11-06;2185
8680;1996-11-05;2185
8681;1996-11-04;2210
8682;1996-11-01;2230
8683;1996-10-31;2280
8684;1996-10-30;2315
8685;1996-10-29;2330
8686;1996-10-28;2445
8687;1996-10-25;2413
8688;1996-10-24;2428
8689;1996-10-23;2460
8690;1996-10-22;2540
8691;1996-10-21;2508
8692;1996-10-18;2518
8693;1996-10-17;2483
8694;1996-10-16;2450
8695;1996-10-15;2458
8696;1996-10-14;2475
8697;1996-10-11;2385
8698;1996-10-10;2363
8699;1996-10-09;2458
8700;1996-10-08;2455
8701;1996-10-07;2428
8702;1996-10-04;2388
8703;1996-10-03;2363
8704;1996-10-02;2313
8705;1996-10-01;2318
8706;1996-09-30;2415
8707;1996-09-27;2290
8708;1996-09-26;2335
8709;1996-09-25;2305
8710;1996-09-24;2278
8711;1996-09-23;2215
8712;1996-09-20;2178
8713;1996-09-19;2208
8714;1996-09-18;2238
8715;1996-09-17;2170
8716;1996-09-16;2260
8717;1996-09-13;2383
8718;1996-09-12;2335
8719;1996-09-11;2330
8720;1996-09-10;2268
8721;1996-09-09;2225
8722;1996-09-06;2243
8723;1996-09-05;2215
8724;1996-09-04;2220
8725;1996-09-03;2190
8726;1996-09-02;2223
8727;1996-08-30;2098
8728;1996-08-29;2100
8729;1996-08-28;2068
8730;1996-08-27;2045
8731;1996-08-23;2078
8732;1996-08-22;2125
8733;1996-08-21;2080
8734;1996-08-20;2135
8735;1996-08-19;2158
8736;1996-08-16;2130
8737;1996-08-15;2088
8738;1996-08-14;2090
8739;1996-08-13;2103
8740;1996-08-12;2065
8741;1996-08-09;2005
8742;1996-08-08;2003
8743;1996-08-07;1948
8744;1996-08-06;1945
8745;1996-08-05;1965
8746;1996-08-02;1963
8747;1996-08-01;1884
8748;1996-07-31;1900
8749;1996-07-30;1890
8750;1996-07-29;1899
8751;1996-07-26;1892
8752;1996-07-25;1950
8753;1996-07-24;1936
8754;1996-07-23;1950
8755;1996-07-22;1923
8756;1996-07-19;1945
8757;1996-07-18;1995
8758;1996-07-17;1975
8759;1996-07-16;2030
8760;1996-07-15;2020
8761;1996-07-12;1993
8762;1996-07-11;2001
8763;1996-07-10;1980
8764;1996-07-09;1963
8765;1996-07-08;1962
8766;1996-07-05;1999
8767;1996-07-04;1977
8768;1996-07-03;1913
8769;1996-07-02;1943
8770;1996-07-01;1977
8771;1996-06-28;1928
8772;1996-06-27;1938
8773;1996-06-26;1860
8774;1996-06-25;1838
8775;1996-06-24;1838
8776;1996-06-21;1845
8777;1996-06-20;1843
8778;1996-06-19;1840
8779;1996-06-18;1880
8780;1996-06-17;1870
8781;1996-06-14;1783
8782;1996-06-13;1798
8783;1996-06-12;1823
8784;1996-06-11;1828
8785;1996-06-10;1848
8786;1996-06-07;1840
8787;1996-06-06;1818
8788;1996-06-05;1820
8789;1996-06-04;1850
8790;1996-06-03;1825
8791;1996-05-31;1810
8792;1996-05-30;1810
8793;1996-05-29;1895
8794;1996-05-28;1953
8795;1996-05-24;1973
8796;1996-05-23;1953
8797;1996-05-22;1940
8798;1996-05-21;1870
8799;1996-05-20;1863
8800;1996-05-17;1805
8801;1996-05-16;1863
8802;1996-05-15;1950
8803;1996-05-14;1963
8804;1996-05-13;1948
8805;1996-05-10;1923
8806;1996-05-09;1935
8807;1996-05-08;1985
8808;1996-05-07;2008
8809;1996-05-03;1938
8810;1996-05-02;1945
8811;1996-05-01;1895
8812;1996-04-30;1950
8813;1996-04-29;2005
8814;1996-04-26;2005
8815;1996-04-25;2035
8816;1996-04-24;2073
8817;1996-04-23;2088
8818;1996-04-22;1938
8819;1996-04-19;1953
8820;1996-04-18;1933
8821;1996-04-17;1988
8822;1996-04-16;2120
8823;1996-04-15;2268
8824;1996-04-12;2273
8825;1996-04-11;2390
8826;1996-04-10;2263
8827;1996-04-09;2143
8828;1996-04-04;2085
8829;1996-04-03;2093
8830;1996-04-02;2118
8831;1996-04-01;2080
8832;1996-03-29;2033
8833;1996-03-28;2025
8834;1996-03-27;2133
8835;1996-03-26;2168
8836;1996-03-25;2130
8837;1996-03-22;2115
8838;1996-03-21;2035
8839;1996-03-20;2038
8840;1996-03-19;2035
8841;1996-03-18;2050
8842;1996-03-15;1930
8843;1996-03-14;1940
8844;1996-03-13;1958
8845;1996-03-12;1930
8846;1996-03-11;1893
8847;1996-03-08;1885
8848;1996-03-07;1903
8849;1996-03-06;1918
8850;1996-03-05;1875
8851;1996-03-04;1840
8852;1996-03-01;1855
8853;1996-02-29;1880
8854;1996-02-28;1865
8855;1996-02-27;1900
8856;1996-02-26;1885
8857;1996-02-23;1885
8858;1996-02-22;1928
8859;1996-02-21;1905
8860;1996-02-20;1858
8861;1996-02-19;1820
8862;1996-02-16;1820
8863;1996-02-15;1818
8864;1996-02-14;1828
8865;1996-02-13;1808
8866;1996-02-12;1718
8867;1996-02-09;1723
8868;1996-02-08;1705
8869;1996-02-07;1693
8870;1996-02-06;1683
8871;1996-02-05;1693
8872;1996-02-02;1705
8873;1996-02-01;1678
8874;1996-01-31;1663
8875;1996-01-30;1653
8876;1996-01-29;1623
8877;1996-01-26;1670
8878;1996-01-25;1700
8879;1996-01-24;1733
8880;1996-01-23;1738
8881;1996-01-22;1753
8882;1996-01-19;1753
8883;1996-01-18;1788
8884;1996-01-17;1743
8885;1996-01-16;1773
8886;1996-01-15;1750
8887;1996-01-12;1758
8888;1996-01-11;1785
8889;1996-01-10;1848
8890;1996-01-09;1905
8891;1996-01-08;1968
8892;1996-01-05;1950
8893;1996-01-04;1913
8894;1996-01-03;1915
8895;1996-01-02;1895
8896;1995-12-29;1865
8897;1995-12-28;1878
8898;1995-12-27;1873
8899;1995-12-22;1818
8900;1995-12-21;1810
8901;1995-12-20;1805
8902;1995-12-19;1803
8903;1995-12-18;1833
8904;1995-12-15;1815
8905;1995-12-14;1790
8906;1995-12-13;1770
8907;1995-12-12;1748
8908;1995-12-11;1768
8909;1995-12-08;1773
8910;1995-12-07;1748
8911;1995-12-06;1755
8912;1995-12-05;1753
8913;1995-12-04;1735
8914;1995-12-01;1718
8915;1995-11-30;1713
8916;1995-11-29;1730
8917;1995-11-28;1725
8918;1995-11-27;1720
8919;1995-11-24;1693
8920;1995-11-23;1688
8921;1995-11-22;1690
8922;1995-11-21;1660
8923;1995-11-20;1680
8924;1995-11-17;1703
8925;1995-11-16;1678
8926;1995-11-15;1673
8927;1995-11-14;1658
8928;1995-11-13;1663
8929;1995-11-10;1683
8930;1995-11-09;1690
8931;1995-11-08;1675
8932;1995-11-07;1670
8933;1995-11-06;1678
8934;1995-11-03;1688
8935;1995-11-02;1683
8936;1995-11-01;1653
8937;1995-10-31;1658
8938;1995-10-30;1645
8939;1995-10-27;1635
8940;1995-10-26;1630
8941;1995-10-25;1598
8942;1995-10-24;1608
8943;1995-10-23;1588
8944;1995-10-20;1580
8945;1995-10-19;1585
8946;1995-10-18;1598
8947;1995-10-17;1603
8948;1995-10-16;1615
8949;1995-10-13;1598
8950;1995-10-12;1590
8951;1995-10-11;1605
8952;1995-10-10;1595
8953;1995-10-09;1600
8954;1995-10-06;1575
8955;1995-10-05;1585
8956;1995-10-04;1640
8957;1995-10-03;1658
8958;1995-10-02;1655
8959;1995-09-29;1658
8960;1995-09-28;1665
8961;1995-09-27;1628
8962;1995-09-26;1615
8963;1995-09-25;1618
8964;1995-09-22;1640
8965;1995-09-21;1660
8966;1995-09-20;1700
8967;1995-09-19;1723
8968;1995-09-18;1723
8969;1995-09-15;1718
8970;1995-09-14;1700
8971;1995-09-13;1685
8972;1995-09-12;1690
8973;1995-09-11;1675
8974;1995-09-08;1693
8975;1995-09-07;1660
8976;1995-09-06;1663
8977;1995-09-05;1668
8978;1995-09-04;1662
8979;1995-09-01;1625
8980;1995-08-31;1620
8981;1995-08-30;1618
8982;1995-08-29;1623
8983;1995-08-25;1615
8984;1995-08-24;1630
8985;1995-08-23;1650
8986;1995-08-22;1623
8987;1995-08-21;1625
8988;1995-08-18;1603
8989;1995-08-17;1585
8990;1995-08-16;1578
8991;1995-08-15;1585
8992;1995-08-14;1593
8993;1995-08-11;1623
8994;1995-08-10;1608
8995;1995-08-09;1613
8996;1995-08-08;1600
8997;1995-08-07;1590
8998;1995-08-04;1608
8999;1995-08-03;1599
9000;1995-08-02;1613
9001;1995-08-01;1610
9002;1995-07-31;1578
9003;1995-07-28;1593
9004;1995-07-27;1598
9005;1995-07-26;1600
9006;1995-07-25;1548
9007;1995-07-24;1538
9008;1995-07-21;1535
9009;1995-07-20;1568
9010;1995-07-19;1580
9011;1995-07-18;1568
9012;1995-07-17;1573
9013;1995-07-14;1580
9014;1995-07-13;1598
9015;1995-07-12;1603
9016;1995-07-11;1593
9017;1995-07-10;1588
9018;1995-07-07;1610
9019;1995-07-06;1615
9020;1995-07-05;1600
9021;1995-07-04;1593
9022;1995-07-03;1635
9023;1995-06-30;1658
9024;1995-06-29;1650
9025;1995-06-28;1695
9026;1995-06-27;1663
9027;1995-06-26;1655
9028;1995-06-23;1640
9029;1995-06-22;1655
9030;1995-06-21;1650
9031;1995-06-20;1698
9032;1995-06-19;1693
9033;1995-06-16;1775
9034;1995-06-15;1795
9035;1995-06-14;1763
9036;1995-06-13;1783
9037;1995-06-12;1763
9038;1995-06-09;1768
9039;1995-06-08;1793
9040;1995-06-07;1813
9041;1995-06-06;1795
9042;1995-06-05;1823
9043;1995-06-02;1790
9044;1995-06-01;1770
9045;1995-05-31;1758
9046;1995-05-30;1743
9047;1995-05-26;1780
9048;1995-05-25;1800
9049;1995-05-24;1855
9050;1995-05-23;1848
9051;1995-05-22;1838
9052;1995-05-19;1843
9053;1995-05-18;1823
9054;1995-05-17;1850
9055;1995-05-16;1853
9056;1995-05-15;1843
9057;1995-05-12;1823
9058;1995-05-11;1808
9059;1995-05-10;1810
9060;1995-05-09;1812
9061;1995-05-08;1878
9062;1995-05-05;1885
9063;1995-05-04;1868
9064;1995-05-03;1833
9065;1995-05-02;1883
9066;1995-05-01;1938
9067;1995-04-28;1898
9068;1995-04-27;1908
9069;1995-04-26;1890
9070;1995-04-25;1935
9071;1995-04-24;1905
9072;1995-04-21;1918
9073;1995-04-20;1915
9074;1995-04-19;1873
9075;1995-04-18;1855
9076;1995-04-13;1798
9077;1995-04-12;1873
9078;1995-04-11;1863
9079;1995-04-10;1815
9080;1995-04-07;1845
9081;1995-04-06;1850
9082;1995-04-05;1835
9083;1995-04-04;1803
9084;1995-04-03;1788
9085;1995-03-31;1798
9086;1995-03-30;1798
9087;1995-03-29;1805
9088;1995-03-28;1785
9089;1995-03-27;1783
9090;1995-03-24;1765
9091;1995-03-23;1748
9092;1995-03-22;1708
9093;1995-03-21;1680
9094;1995-03-20;1683
9095;1995-03-17;1655
9096;1995-03-16;1650
9097;1995-03-15;1638
9098;1995-03-14;1633
9099;1995-03-13;1630
9100;1995-03-10;1650
9101;1995-03-09;1665
9102;1995-03-08;1673
9103;1995-03-07;1685
9104;1995-03-06;1675
9105;1995-03-03;1668
9106;1995-03-02;1655
9107;1995-03-01;1685
9108;1995-02-28;1723
9109;1995-02-27;1735
9110;1995-02-24;1710
9111;1995-02-23;1710
9112;1995-02-22;1708
9113;1995-02-21;1718
9114;1995-02-20;1743
9115;1995-02-17;1740
9116;1995-02-16;1713
9117;1995-02-15;1710
9118;1995-02-14;1700
9119;1995-02-13;1688
9120;1995-02-10;1685
9121;1995-02-09;1685
9122;1995-02-08;1703
9123;1995-02-07;1705
9124;1995-02-06;1708
9125;1995-02-03;1740
9126;1995-02-02;1700
9127;1995-02-01;1705
9128;1995-01-31;1680
9129;1995-01-30;1668
9130;1995-01-27;1638
9131;1995-01-26;1673
9132;1995-01-25;1698
9133;1995-01-24;1715
9134;1995-01-23;1700
9135;1995-01-20;1723
9136;1995-01-19;1708
9137;1995-01-18;1695
9138;1995-01-17;1678
9139;1995-01-16;1638
9140;1995-01-13;1620
9141;1995-01-12;1648
9142;1995-01-11;1640
9143;1995-01-10;1600
9144;1995-01-09;1608
9145;1995-01-06;1635
9146;1995-01-05;1613
9147;1995-01-04;1593
9148;1995-01-03;1588
9149;1994-12-30;1623
9150;1994-12-29;1625
9151;1994-12-28;1608
9152;1994-12-23;1555
9153;1994-12-22;1560
9154;1994-12-21;1565
9155;1994-12-20;1573
9156;1994-12-19;1558
9157;1994-12-16;1548
9158;1994-12-15;1560
9159;1994-12-14;1583
9160;1994-12-13;1573
9161;1994-12-12;1598
9162;1994-12-09;1608
9163;1994-12-08;1613
9164;1994-12-07;1583
9165;1994-12-06;1605
9166;1994-12-05;1593
9167;1994-12-02;1635
9168;1994-12-01;1698
9169;1994-11-30;1695
9170;1994-11-29;1700
9171;1994-11-28;1695
9172;1994-11-25;1700
9173;1994-11-24;1695
9174;1994-11-23;1688
9175;1994-11-22;1720
9176;1994-11-21;1725
9177;1994-11-18;1645
9178;1994-11-17;1653
9179;1994-11-16;1680
9180;1994-11-15;1698
9181;1994-11-14;1725
9182;1994-11-11;1738
9183;1994-11-10;1720
9184;1994-11-09;1755
9185;1994-11-08;1738
9186;1994-11-07;1778
9187;1994-11-04;1800
9188;1994-11-03;1775
9189;1994-11-02;1758
9190;1994-11-01;1740
9191;1994-10-31;1718
9192;1994-10-28;1718
9193;1994-10-27;1708
9194;1994-10-26;1688
9195;1994-10-25;1648
9196;1994-10-24;1648
9197;1994-10-21;1635
9198;1994-10-20;1653
9199;1994-10-19;1628
9200;1994-10-18;1613
9201;1994-10-17;1575
9202;1994-10-14;1558
9203;1994-10-13;1563
9204;1994-10-12;1608
9205;1994-10-11;1638
9206;1994-10-10;1670
9207;1994-10-07;1693
9208;1994-10-06;1663
9209;1994-10-05;1650
9210;1994-10-04;1670
9211;1994-10-03;1685
9212;1994-09-30;1673
9213;1994-09-29;1660
9214;1994-09-28;1620
9215;1994-09-27;1610
9216;1994-09-26;1610
9217;1994-09-23;1630
9218;1994-09-22;1590
9219;1994-09-21;1580
9220;1994-09-20;1578
9221;1994-09-19;1545
9222;1994-09-16;1530
9223;1994-09-15;1525
9224;1994-09-14;1540
9225;1994-09-13;1548
9226;1994-09-12;1583
9227;1994-09-09;1593
9228;1994-09-08;1605
9229;1994-09-07;1603
9230;1994-09-06;1595
9231;1994-09-05;1560
9232;1994-09-02;1588
9233;1994-09-01;1603
9234;1994-08-31;1603
9235;1994-08-30;1578
9236;1994-08-26;1585
9237;1994-08-25;1575
9238;1994-08-24;1580
9239;1994-08-23;1530
9240;1994-08-22;1525
9241;1994-08-19;1613
9242;1994-08-18;1630
9243;1994-08-17;1628
9244;1994-08-16;1668
9245;1994-08-15;1675
9246;1994-08-12;1710
9247;1994-08-11;1750
9248;1994-08-10;1733
9249;1994-08-09;1768
9250;1994-08-08;1793
9251;1994-08-05;1778
9252;1994-08-04;1843
9253;1994-08-03;1848
9254;1994-08-02;1848
9255;1994-08-01;1903
9256;1994-07-29;1848
9257;1994-07-28;1800
9258;1994-07-27;1783
9259;1994-07-26;1743
9260;1994-07-25;1735
9261;1994-07-22;1758
9262;1994-07-21;1745
9263;1994-07-20;1735
9264;1994-07-19;1720
9265;1994-07-18;1750
9266;1994-07-15;1815
9267;1994-07-14;1833
9268;1994-07-13;1825
9269;1994-07-12;1825
9270;1994-07-11;1748
9271;1994-07-08;1700
9272;1994-07-07;1678
9273;1994-07-06;1690
9274;1994-07-05;1713
9275;1994-07-04;1750
9276;1994-07-01;1765
9277;1994-06-30;1745
9278;1994-06-29;1723
9279;1994-06-28;1698
9280;1994-06-27;1740
9281;1994-06-24;1740
9282;1994-06-23;1730
9283;1994-06-22;1748
9284;1994-06-21;1763
